title,doi,year,target,reasoning,alternatives,CHEMICAL HARM
The impact of early season insecticides on biological control of apple leafcurling midge (Dasineura mali).,10.30843/NZPP.2003.56.6036,2003,chlorpyrifos,"The abstract compares two orchards: one using chlorpyrifos and carbaryl, and the other substituting these with the selective insecticide buprofezin. Orchard B, using buprofezin, showed better biological control of ALCM with higher parasitism rates and less damage, suggesting buprofezin is a safer alternative in terms of preserving biological control. This indicates a safety advantage over chlorpyrifos.",buprofezin,
Insecticides for Control of Bark Beetles that Spread Dutch Elm Disease,10.48044/jauf.1984.057,1984,chlorpyrifos,"The abstract compares chlorpyrifos with methoxychlor and carbaryl for controlling elm bark beetles. Methoxychlor is described as less toxic than chlorpyrifos and superior for suppressing twig-feeding, and it is stated to be the insecticide of choice in certain regions due to its repellency. This indicates methoxychlor is presented as a safer alternative to chlorpyrifos in some contexts.",methoxychlor,
A neuroprotective role of kaempferol against chlorpyrifos-induced oxidative stress and memory deficits in rats via GSK3β-Nrf2 signaling pathway.,10.1016/j.pestbp.2018.08.008,2018,chlorpyrifos,"The abstract discusses the protective effects of kaempferol against the neurotoxic effects of chlorpyrifos, indicating that kaempferol may serve as a safer alternative by alleviating CPF-induced brain toxicity and improving memory functions. This suggests that kaempferol has safety advantages compared to chlorpyrifos, particularly in terms of neuroprotection and antioxidant activity.",kaempferol,"neurotoxicity, memory dysfunction, oxidative stress, neuronal damage, reduced activities of antioxidant enzymes, reduced acetylcholinesterase (AChE) activity"
EFFECTS OF SUB-LETHAL EXPOSURES TO MALATHION OR CHLORPYRIFOS-METHYL ON OFFSPRING PRODUCTION BY SOME STORED-PRODUCT BEETLES,10.4039/Ent1221187-11,1990,chlorpyrifos,"The abstract discusses the effects of malathion and chlorpyrifos-methyl on offspring production in beetles, indicating that malathion had no effect on offspring production while chlorpyrifos-methyl did. This suggests that malathion may be a safer alternative to chlorpyrifos-methyl in terms of offspring production, as it did not negatively impact the beetles' reproductive success.",malathion,
Pyridostigmine bromide protection against acetylcholinesterase inhibition by pesticides,10.1002/jbt.20410,2012,chlorpyrifos,"The abstract indicates that pyridostigmine bromide (PB) protects against the toxic effects of chlorpyrifos-oxon and other organophosphate pesticides. This suggests that PB may serve as a protective measure, implying a safety advantage over chlorpyrifos, thus presenting it as a safer alternative.",pyridostigmine bromide,
"Effects of Tephrosia vogelii formulation with rabbit urine on insect pests and pollinators of sesame in Singida, Tanzania",10.58694/20.500.12479/1496,,chlorpyrifos,"The abstract suggests that the formulation of Tephrosia vogelii with rabbit urine can be used as an alternative strategy to control insect pests while maintaining beneficial insects and achieving high yields. Although it does not explicitly state that it is safer than chlorpyrifos, the context implies a safer alternative in terms of environmental impact and beneficial insect preservation.",,
Sublethal and transgenerational effects of synthetic insecticides on the biological parameters and functional response of Coccinella septempunctata (Coleoptera: Coccinellidae) under laboratory conditions,10.3389/fphys.2023.1088712,2023,chlorpyrifos,"The abstract indicates that imidacloprid and thiamethoxam exhibited less deleterious effects on the fitness and population parameters of Coccinella septempunctata compared to chlorpyrifos, suggesting they are safer alternatives. This is a clear safety comparison that supports the conclusion of being safer than chlorpyrifos.",imidacloprid; thiamethoxam,"sublethal toxicity to beneficial insects, suppression of adult emergence, reduced adult weight, decreased fertility and fecundity, prolonged larval stage, decreased oviposition, decreased total longevity, reduced intrinsic rate of increase, reduced finite rate of increase, reduced net reproductive rate, decreased predation rate in progeny"
TOXICIDAD AGUDA DEL MALATION 500® Y TYSON 4E® EN Capitella sp.,10.20937/RICA.2019.35.03.04,2019,chlorpyrifos,"The abstract compares the toxicity of Malation 500® (malathion) and Tyson 4E® (chlorpyrifos ethyl) and finds Malation 500® to be less toxic (LC50 27.79 mg/L) than Tyson 4E® (LC50 7.46 mg/L). Malation 500® is classified as slightly toxic versus moderately toxic for Tyson 4E®. This indicates a safety advantage of Malation 500® over chlorpyrifos ethyl, suggesting it as a safer alternative.",malathion,moderately toxic to Capitella sp.
EFFICIENCY OF PROTECTION OF WINTER RAPE SEEDS FROM PERMANENT ORGANISMS,10.37128/2707-5826-2021-3-10,2021,chlorpyrifos,"The abstract discusses the use of the drug Plenum 50 VG (pimetrosine) as a recommended alternative to chlorpyrifos, indicating that it provides higher yields and profitability. This suggests that Plenum 50 VG may be a safer alternative due to its effectiveness in pest control and economic benefits compared to chlorpyrifos.",pimetrosine,
The Toxic Effect of some Bio Insecticides on Honey Bee Foraging Workers التأثير السمى لبعض المبيدات الحشرية الحيوية على شغالات نحل العسل,10.21608/jppp.2021.210238,2021,chlorpyrifos,"The abstract clearly indicates that orange oil has a lower toxicity (LC50 of 25.00 ppm and 50% mortality) compared to chlorpyrifos (LC50 of 48.0 ppm and 96% mortality), suggesting that orange oil is a safer alternative to chlorpyrifos for honeybee foragers.",orange oil,"oral toxicity to honeybee foragers, contact toxicity to honeybee foragers, high mortality in honeybee foragers, repellence to honeybee foragers"
Cytotoxicity Assessment of Chlorpyrifos and Azadirachtin through Allium cepa Assay,10.60151/envec/spfh4223,2025,chlorpyrifos,"The abstract compares the cytotoxic effects of Chlorpyrifos and Azadirachtin, showing that Azadirachtin, a natural pesticide, has minimal toxicity compared to the significant toxicity of Chlorpyrifos. It explicitly suggests that farmers should prioritize organic pesticides like neem oil (source of Azadirachtin) over chemical pesticides like Chlorpyrifos to reduce environmental and genetic harm, indicating Azadirachtin as a safer alternative.",azadirachtin,"cytotoxicity, impeded seed germination, reduced primary root length, diminished seedling survival, decreased mitotic index, chromosomal abnormalities including chromosomal stickiness, chromosome fragmentation, univalents and trivalents, anaphase and telophase bridges, unequal second meiotic divisions, lagging chromosomes, potential genetic harm to crops, toxicity increasing with concentration"
Improving risk assessment by predicting the survival of field gammarids exposed to dynamic pesticide mixtures.,10.1021/acs.est.0c03939,2020,chlorpyrifos,"The abstract discusses the toxicity levels of various pesticides, including chlorpyrifos, and indicates that propiconazole has a very low risk (LP50≫100) compared to chlorpyrifos and others. This suggests that propiconazole could be considered a safer alternative to chlorpyrifos based on the provided LP50 values.",propiconazole,"acute toxicity, chronic toxicity"
EVALUATION OF SOME NON-TRADITIONAL PESTICIDES AGAINST THE TWO POD BORERS Helicoverpa armigera AND Etiella zinckenella POPULATION INFESTING COWPEA IN THE NEWLY RECLAIMED REGIONS,10.21608/jppp.2007.219522,2007,chlorpyrifos,"The abstract discusses the efficacy of non-traditional compounds such as thiamethoxam and Indoxacarb, which are indicated as relatively safe compared to conventional pesticides like chlorpyrifos. It highlights their effectiveness in reducing pest populations while also mentioning their low mammalian toxicity, suggesting they could serve as safer alternatives to chlorpyrifos.",thiamethoxam; indoxacarb,
Impact of Exposure to Traditional Neurotoxic Insecticides on the Performance of Entomopathogenic Nematode Heterorhabditis sp. (Rhabditida: Heterorhabditidae) Against Galleria mellonella (Lepidoptera;Pyralidae),10.21608/asejaiqjsae.2023.324418,2023,chlorpyrifos,"The abstract compares the effects of several insecticides, including chlorpyrifos, on entomopathogenic nematodes (EPNs). It notes that lambda-cyhalothrin had the least adverse effect on EPN viability and infectivity compared to chlorpyrifos and profenofos. This suggests a relative safety advantage of lambda-cyhalothrin over chlorpyrifos in the context of EPN compatibility, indicating it as a safer alternative.",lambda-cyhalothrin,"reduction in viability of entomopathogenic nematodes, reduction in infectivity of entomopathogenic nematodes"
"3-Indolepropionic Acid Prevented Chlorpyrifos-Induced Hepatorenal Toxicities in Rats By Improving Anti-Inflammatory, Antioxidant And Apoptotic Responses and Abating DNA Damage",10.21203/rs.3.rs-897815/v1,2021,chlorpyrifos,"The abstract indicates that treatment with 3-Indolepropionic acid (IPA) alleviated the toxic effects induced by chlorpyrifos (CPF) in rats, suggesting that IPA may serve as a safer alternative by reducing oxidative stress, inflammation, and DNA damage associated with CPF exposure. This implies that IPA has safety advantages compared to CPF.",3-Indolepropionic acid (IPA),"hepatorenal toxicity, oxidative stress, inflammation, DNA damage, caspase-3 activation"
"Modulatory Effect of Papaya Extract against Chlorpyrifos-Induced Oxidative Stress, Immune Suppression, Endocrine Disruption, and DNA Damage in Female Clarias gariepinus",10.3390/ijerph19084640,2022,chlorpyrifos,"The abstract discusses the use of papaya extract (Carica papaya) as a dietary supplement that alleviates the negative effects of chlorpyrifos (CPF) toxicity, indicating that it can counteract the harmful impacts associated with CPF exposure. While it does not explicitly state that papaya extract is a safer alternative, it implies that it mitigates the adverse effects of CPF, suggesting a potential for safer use in the context of CPF exposure.",,"oxidative stress, innate immunity suppression, endocrine disruption, DNA damage, elevated stress markers (glucose and cortisol), increased serum aspartate aminotransferase and alanine aminotransferase activities, altered sexual hormone levels (increased testosterone and luteinizing hormone, decreased follicles stimulating hormone and estradiol), decreased serum total protein and albumin, decreased acetylcholinesterase (AChE) activity, decreased immunoglobulin and lysozyme activity, hepatic and renal tissue damage"
"The Relative Potency of some Pesticides against Cotton Leafworm, Spodoptera littoralis (Boisd.) and their Side Effect on the Natural Enemy, Chrysoperla carnea (Stephens)",10.21608/JPPP.2021.157399,2021,chlorpyrifos,"The abstract compares the toxicity of several pesticides including chlorpyrifos and biopesticides. It states that biopesticides have lower toxicity to the natural enemy Chrysoperla carnea compared to chemical pesticides like chlorpyrifos, indicating a safety advantage. The study recommends using biopesticides to preserve natural enemies and the environment, implying they are safer alternatives to chlorpyrifos.",biopesticides,"toxicity to Spodoptera littoralis larvae, toxicity to Chrysoperla carnea larvae, potential harm to natural enemy insects (predators)"
Toxicity Effect of Three Insecticides on Important Pests and Predators in Tomato Plants,10.12735/AS.V3I1P01,2015,chlorpyrifos,"The abstract indicates that teflubenzuron is effective against whitefly nymphs and suggests that it has a lower sublethal impact compared to chlorpyrifos, which is an organophosphate. This implies that teflubenzuron may be a safer alternative to chlorpyrifos due to its selective effectiveness and reduced impact on non-target species.",teflubenzuron,
"Toxicity of selected plant-derived pesticides to the citrus spider mites (Acari: Tetranychidae) and their predator, Stethorus gilvifrons, in the semi-field conditions",10.1080/01647954.2020.1866664,2020,chlorpyrifos,"The abstract compares the mortality rates of citrus spider mites and their predator caused by various treatments including chlorpyrifos-ethyl and plant-derived pesticides. It states that the herbal treatments (e.g., Tondexir + Bartar soap) have high efficacy against mites and significantly lower mortality on the predator (16.13%) compared to chlorpyrifos-ethyl (100%), indicating a safety advantage. It concludes that herbal treatments can replace high-risk chemical pesticides like chlorpyrifos-ethyl, explicitly presenting them as safer alternatives.",herbal treatments,"high mortality to ladybird predators (100% mortality), toxicity to natural enemies (predators) of citrus spider mites"
"Effectiveness of some pesticides on endurance and emergence of the black cutworm, Agrotis ipsilon {Hufnagel} (Lepidoptera: Noctuidae)",10.21608/bfszu.2023.237912.1314,2024,chlorpyrifos,"The abstract suggests that tempo-xl is an 'eco-friendly alternative to synthetic insecticides' without explicitly stating it is safer than chlorpyrifos. However, it implies a safer context by promoting eco-friendliness, which can be interpreted as a safety advantage in comparison to conventional insecticides like chlorpyrifos.",,"toxicity to Agrotis ipsilon larvae, disruption of development (failure of ecdysis)"
Benchmark Dose Approach to DNA and Liver Damage by Chlorpyrifos and Imidacloprid in Male Rats: The Protective Effect of a Clove-Oil-Based Nanoemulsion Loaded with Pomegranate Peel Extract,10.3390/toxics11070569,2023,chlorpyrifos,"The abstract indicates that the novel pomegranate-extract-loaded clove-oil-based nanoemulsion (PELCN) can mitigate the hepatotoxicity and oxidative stress caused by chlorpyrifos (CPF) and imidacloprid (IM). It suggests that CPF has a higher potential to cause liver damage compared to IM, implying that the PELCN could serve as a safer alternative to CPF by reducing its harmful effects.",pomegranate-extract-loaded clove-oil-based nanoemulsion (PELCN),"hepatotoxicity, oxidative stress, DNA damage, reduction in body weight gain, inflammatory liver cells, dose-dependent toxicity"
Effect of plant diversification on pest abundance and tomato yields in two cropping systems in Burkina Faso: farmer practices and integrated pest management,10.4314/IJBCS.V12I1.8,2018,chlorpyrifos,"The abstract compares Integrated Pest Management (IPM) practices involving tomato crop associations with basil, garlic, or onion to usual producer practices that include chlorpyrifos-ethyl. It reports no pesticide residues in IPM samples, while chlorpyrifos-ethyl residues exceeded the maximum residue limit in farmer practices. This indicates that IPM methods, particularly the tomato-onion association, offer a safer alternative to chlorpyrifos-ethyl by avoiding harmful pesticide residues.",Integrated Pest Management (IPM),residue level above Maximum Residue Limit (MRL) in tomatoes
"Ecological variation and resistance levels to propoxur and chlorpyrifos in Anopheles stephensi (Diptera: Culicidae), a malaria mosquito from India",10.1017/S1742758415000259,2016,chlorpyrifos,"The abstract indicates that the strains of Anopheles stephensi were more susceptible to propoxur than to chlorpyrifos, suggesting that propoxur may be a safer alternative due to its lower toxicity levels as indicated by the lower LC50 and LC90 values compared to chlorpyrifos.",propoxur,
In vitro comparative toxicity of chemical insecticides and botanicals against ladybird beetle (Micraspis discolor F.) in Nepal,10.26832/24566632.2025.1001018,2025,chlorpyrifos,"The abstract indicates that garlic extract is the safest option tested, with a mortality rate of 54%, which is lower than that of Chlorpyrifos (86%). This suggests that garlic extract is a safer alternative to chlorpyrifos in pest management strategies.",garlic extract,"high mortality to Micraspis discolor (beneficial insect), disruption of natural enemy populations"
"Effect of chlorpyrifos and carbofuran on morphology, behavior and acetylcholinesterase activity of earthworm (Eisenia fetida)",10.56093/ijas.v90i10.107887,2020,chlorpyrifos,"The abstract compares chlorpyrifos and carbofuran, showing that chlorpyrifos is more toxic and a more potent inhibitor of acetylcholinesterase activity in earthworms than carbofuran. This indicates that carbofuran has lower toxicity and thus safety advantages relative to chlorpyrifos, suggesting it as a safer alternative.",carbofuran,"toxicity to soil fauna (earthworms), morphological abnormalities (excessive mucus secretion, depigmentation, deformity, loss of metameric segments, damaged clitellum), behavioral alterations (reduced activity, sluggish movements, flattened posture, restlessness, jerky movements, avoidance behavior), acetylcholinesterase (AChE) inhibition leading to neurotoxicity, potential health risk at high concentrations"
"Toxicity of chlorpyrifos, carbofuran, mancozeb and their formulations to the tropical earthworm Perionyx excavatus",10.1016/J.APSOIL.2009.09.005,2010,chlorpyrifos,"The abstract indicates that mancozeb has lower toxicity compared to chlorpyrifos, as it states the toxicity of the three chemicals decreased in the order of carbofuran > chlorpyrifos > mancozeb. This suggests that mancozeb could be considered a safer alternative to chlorpyrifos based on its lower toxicity.",mancozeb,"toxicity to tropical earthworm Perionyx excavatus, toxicity affecting survival, growth, and reproduction"
"Behavioural and insecticidal effects of organophosphate‐, carbamate‐ and pyrethroid‐treated mosquito nets against African malaria vectors",10.1111/j.1365-2915.2009.00837.x,2009,chlorpyrifos,"The abstract compares the insecticide chlorpyrifos-methyl with carbosulfan and deltamethrin, indicating that chlorpyrifos-methyl is inferior in terms of mortality and blood-feeding inhibition. While it does not explicitly state that carbosulfan is a safer alternative, the context suggests that carbosulfan may provide better efficacy and potentially lower risk in certain applications, which can be interpreted as a safer alternative to chlorpyrifos.",,
Degradation of Chlorpyrifos and Fipronil in Rice from Farm to Fork and Risk Assessment,10.1016/S1671-2927(09)60152-8,2010,chlorpyrifos,"The abstract discusses the risks associated with chlorpyrifos and mentions fipronil, indicating that the chronic dietary risk from fipronil is below the level of concern for the entire population. This suggests that fipronil may be a safer alternative to chlorpyrifos, particularly in terms of dietary exposure risks.",fipronil,"acute dietary toxicity, higher acute dietary risk for boys under 14, prolonged exposure to toxic concentrations, increased risk with multiple applications and double dosages, higher risk for rural residents, higher risk for male residents"
Role of Ocimum sanctum as a Genoprotective Agent on Chlorpyrifos-Induced Genotoxicity,10.4103/0971-6580.75845,2011,chlorpyrifos,"The abstract discusses the protective effect of Ocimum sanctum (OE) against chlorpyrifos-induced genotoxicity, indicating that OE pretreatment leads to a significant decrease in chromosomal aberrations and an increase in the mitotic index compared to chlorpyrifos alone. This suggests that OE may serve as a safer alternative by mitigating the harmful effects of chlorpyrifos, although it does not explicitly state that OE is a direct replacement for chlorpyrifos.",,"genotoxicity, chromosomal aberrations, cellular toxicity, DNA damage"
"Using the Nematode, Steinernema carpocapsae, to Control Peachtree Borer (Synanthedon exitiosa): Optimization of Application Rates and Secondary Benefits in Control of Root-Feeding Weevils",10.3390/agronomy12112689,2022,chlorpyrifos,"The abstract indicates that treatments containing the nematode Steinernema carpocapsae controlled the peachtree borer better than the chlorpyrifos control in several tests, suggesting it is a safer alternative. This is supported by the mention of lower rates of grower inputs and the additional benefit of reducing secondary pest populations.",Steinernema carpocapsae,
Adverse Effects of Organophosphorus Insecticides on Macrophage Activity in Persons at High Risk for Parasitic Infection,10.3889/MJMS.1857-5773.2011.0143,2011,chlorpyrifos,"The abstract indicates that the negative effects of chlorpyrifos (CPF) on macrophage activity can be attenuated by the oral intake of a mixture of curcumin and arginine, suggesting that this mixture may serve as a safer alternative to chlorpyrifos in terms of mitigating its adverse effects.",curcumin; arginine,"negative effect on macrophage activity, altered levels of nitric oxide (NO), altered levels of interferon-gamma (IFN-gamma), increased arginase activity"
"Field Performance and Laboratory Toxicity of Five Insecticides Against Black Cutworm , Agrotis ipsilon ( Lepidoptera : Noctuidae )",10.21608/asejaiqjsae.2010.2315,2014,chlorpyrifos,"The abstract indicates that Bacillus thuringiensis var. kurstaki (B.t. kurstaki) achieved significantly higher reduction percentages of black cutworm compared to chlorpyrifos and other conventional insecticides, suggesting it may be a safer alternative for pest control. The mention of B.t. kurstaki as a 'good alternative' implies a comparative safety advantage over chlorpyrifos.",Bacillus thuringiensis var. kurstaki (B.t. kurstaki),
evaluate toxicological residues of pesticide on Brassica oleracea before and after Dhavana by Vishaghna Dravya Albizzia Lebbek,10.53730/ijhs.v6ns3.6338,2022,chlorpyrifos,"The abstract indicates that Dhavana with shirish kwatha (Albizzia Lebbek) is more efficient in reducing pesticide residues, including chlorpyrifos, compared to other methods. While it does not explicitly state that shirish kwatha is a safer alternative, the context implies a method that effectively reduces harmful residues, suggesting a potential safety advantage over chlorpyrifos.",,
"Molecular docking and molecular dynamics simulation of Bacillus thuringiensis dehalogenase against haloacids, haloacetates and chlorpyrifos",10.1080/07391102.2020.1835727,2020,chlorpyrifos,"The abstract indicates that the DehH2 enzyme from Bacillus thuringiensis degrades haloacids and haloacetates more favorably than chlorpyrifos, which is shown to be the least favored substrate. This suggests that the haloacids and haloacetates could be considered safer alternatives due to their better degradation profiles compared to chlorpyrifos.",haloacids; haloacetates,
"Screening of some insecticides against the cotton bollworms, Pectinophora gossypiella (Saund.) and Earias insulana (Boisd.)",10.21608/jpces.2007.459659,2007,chlorpyrifos,"The abstract indicates that pyrethroid insecticides, specifically lambada-cyhalothrin and others, were more effective in reducing cotton bollworm infestation compared to chlorpyrifos. This suggests that pyrethroids may serve as a safer alternative due to their higher efficacy in pest control, which can imply lower required dosages and potentially reduced environmental impact.",,
Monitoring insecticide resistance in Australian Frankliniella occidentalis Pergande (Thysanoptera: Thripidae) detects fipronil and spinosad resistance,10.1111/J.1440-6055.2005.00478.X,2005,chlorpyrifos,"The abstract mentions chlorfenapyr as an effective alternative against F. occidentalis, suggesting it should be pursued for that purpose. This implies that chlorfenapyr may be a safer alternative to chlorpyrifos, especially since chlorpyrifos resistance is a concern.",chlorfenapyr,
Seletividade de produtos orgânicos para Trichogramma pretiosum (Hymenoptera: Trichogrammatidae),10.1590/1808-1657000422013,2015,chlorpyrifos,"The abstract explicitly states that chlorpyrifos was harmful to the parasitoid Trichogramma pretiosum, while the tested natural derived products (including baculovirus anticarsia, Bacillus thuringiensis, azadirachtin, rotenoids, and others) were generally safe. It further recommends replacing chlorpyrifos with these more compatible products to preserve biological control, indicating these natural products are safer alternatives to chlorpyrifos.",baculovirus anticarsia; Bacillus thuringiensis; azadirachtin; rotenoids,harmful to the egg parasitoid Trichogramma pretiosum
Removal of Nutrients and Pesticides from Agricultural Runoff Using Microalgae and Cyanobacteria,10.3390/w14040558,2022,chlorpyrifos,"The abstract indicates that Chlorella sp. achieved a 100% removal efficiency of chlorpyrifos, suggesting it can effectively mitigate the pesticide's presence in agricultural runoff. While it does not explicitly state that Chlorella is a safer alternative, the context implies that using microalgae for removal could be a safer method compared to the continued use of chlorpyrifos itself.",,
The Catalytic Role of Superparamagnetic Iron Oxide Nanoparticles as a Support Material for TiO2 and ZnO on Chlorpyrifos Photodegradation in an Aqueous Solution,10.3390/nano14030299,2024,chlorpyrifos,"The abstract indicates that the nanocomposite SPION@SiO2@TiO2 is an eco-friendly, reusable, and effective alternative for the degradation of chlorpyrifos, suggesting it offers safety advantages in terms of environmental impact and sustainability compared to chlorpyrifos itself.",SPION@SiO2@TiO2 nanocomposite,acute toxicity
The hepato- and neuroprotective effect of gold Casuarina equisetifolia bark nano-extract against Chlorpyrifos-induced toxicity in rats,10.1186/s43141-023-00595-6,2023,chlorpyrifos,"The abstract discusses the effectiveness of the gold Casuarina equisetifolia bark nano-extract in reducing the toxicity induced by chlorpyrifos (CPF) in rats. It indicates that the nano-extract normalized various toxicological parameters and mitigated histopathological lesions caused by CPF, suggesting it serves as a safer alternative to chlorpyrifos.",gold Casuarina equisetifolia bark nano-extract,"toxicity in rats, altered hematological parameters, altered biochemical parameters, oxidative stress in liver and brain tissues, inflammatory reactions in liver and brain tissues, fibrotic markers elevated in liver and brain tissues, histopathological lesions in liver and brain tissues, increased expression of apoptotic genes"
"Effects of agrochemicals on disease severity of Acanthostomum burminis infections (Digenea: Trematoda) in the Asian common toad, Duttaphrynus melanostictus",10.1186/s40850-017-0022-1,2017,chlorpyrifos,"The abstract indicates that dimethoate, glyphosate, and propanil reduced the number of cercarial-induced malformations relative to chlorpyrifos, suggesting that these substances may be safer alternatives. This comparison implies a safety advantage over chlorpyrifos.",dimethoate; glyphosate; propanil,"decreased survival of tadpoles and metamorphs, developmental malformations such as scoliosis, kyphosis, and skin ulcers, additive reduction in host survival when combined with cercariae"
Brain Cholinesterase Depression and Mortality of Bobwhite Chicks Exposed to Granular Chlorpyrifos or Fonofos Applied to Peanut Vines,10.7290/nqsp04h4tn,2017,chlorpyrifos,"The abstract indicates that Lorsban 15G (chlorpyrifos) presents a relatively low hazard to quail chicks compared to Dyfonate 15G (fonofos), which caused significant brain cholinesterase depression and lethargy in the chicks. This suggests that Lorsban is a safer alternative in this context, as it resulted in less ChE depression and no overt behavioral changes in the chicks. Therefore, it can be interpreted as a safer alternative to chlorpyrifos.",,"brain cholinesterase (ChE) depression, lethargy and brooding behavior, mortality in young quail chicks, impaired mobility (inability to walk)"
Selectivity of insecticides used in soybean crop to the predator Podisus nigrispinus (Hemiptera: Pentatomidae),10.5433/1679-0359.2017V38N6P3469,2017,chlorpyrifos,"The abstract compares the toxicity of various insecticides to the predator Podisus nigrispinus, including chlorpyrifos, which is classified as most harmful (class 4). It identifies spinosyns (spinosad and spinetoram) and diamides (flubendiamide and chlorantraniliprole) as the most selective and less harmful (class 1 and 2) alternatives for both nymphs and adults, indicating a safety advantage relative to chlorpyrifos.",spinosad; spinetoram; flubendiamide; chlorantraniliprole,harmful to nymph and adult predators of Podisus nigrispinus (class 4 classification)
"Impact of Synthetic Insecticides Against Aphis Gossypii Glover, Bemisia Tabaci (Genn.) and Their Associated Predators on Cotton Plants",10.21608/ASEJAIQJSAE.2018.21865,2018,chlorpyrifos,"The abstract indicates that flonicamid, imidacloprid, and dinotefuran are less harmful to predator populations compared to chlorpyrifos and other organophosphates, suggesting a safety advantage. This implies that these insecticides could be considered safer alternatives to chlorpyrifos in pest management.",flonicamid; imidacloprid; dinotefuran,harmful effect on populations of tested predators
Integrated management of citrus leafminer in the nursery,10.5455/faa.209114,2024,chlorpyrifos,"The abstract compares several treatments including chlorpyrifos and finds that sanitation alone or combined with Spinosad provides effective control of citrus leafminer with less harm to beneficial predators like ladybird beetles. It explicitly states that sanitation and Spinosad harmed the predator less than chlorpyrifos, indicating a safety advantage. Therefore, Spinosad combined with sanitation is presented as a safer alternative to chlorpyrifos.",Spinosad,
"Toxicity of soil accumulated insecticides on the survival of Isotoma decorata (Brown, 1923) in laboratory",10.1080/09670874.2021.1973689,2021,chlorpyrifos,"The abstract indicates that cypermethrin showed significantly less toxicity with the highest survival of Isotoma decorata compared to all other tested insecticides, including chlorpyrifos. This suggests that cypermethrin may be a safer alternative to chlorpyrifos in terms of toxicity to non-target organisms.",cypermethrin,"toxicity to non-target soil springtails (Isotoma decorata), high mortality at recommended doses (survival <1%), hazardous effects on survival over prolonged exposure"
Toxicity of nine insecticides on four natural enemies of Spodoptera exigua,10.1038/srep39060,2016,chlorpyrifos,"The abstract compares the toxicity of several insecticides including chlorpyrifos and indicates that chlorantraniliprole, emamectin benzoate, and spinosad show no or lower toxicity to natural enemies compared to chlorpyrifos, which is described as dangerously toxic with long risk duration. This suggests these insecticides are safer alternatives to chlorpyrifos.",chlorantraniliprole; emamectin benzoate; spinosad,"toxicity to S. manilae adults, toxicity to T. remus adults, long risk duration of toxicity"
"Postharvest Treatment of Chinese Kale (Brassica oleracea var. alboglabra) by Pulse Light to Removal of Microbial Load, Pesticide Residue and Integrity of Physicochemical Quality and Phytochemical Constituent",10.22207/jpam.15.4.47,2021,chlorpyrifos,"The abstract discusses the use of pulsed light (PL) as a non-thermal physical technology to remove pesticide residues, including chlorpyrifos, while preserving the quality of the vegetable. It indicates that pulsed light is a promising alternative for decontamination, suggesting it is safer due to its effectiveness in removing harmful residues without significant impact on the vegetable's physicochemical properties.",pulsed light,
Protective effects of curcumin on liver damage in rats treated with chlorpyrifos during pregnancy,10.5455/MEDSCIENCE.2019.08.9029,2019,chlorpyrifos,"The abstract indicates that curcumin, when administered alongside chlorpyrifos, resulted in less histopathological damage compared to chlorpyrifos alone. This suggests that curcumin may provide a protective effect against the harmful impacts of chlorpyrifos, implying it could be a safer alternative in this context.",curcumin,"liver vesicular degeneration, liver enlargement, inflammation centers in liver, necrotic cells in liver sinusoids, increase in collagen fiber amount around portal areas, decrease in glycogen storages around central veins, oxidative damage in liver"
